review,sentiment
"Watching the commercials for this movie, I was fairly convinced that I was going to loathe it. For one thing, it was one of those ""loosely based on the novel"" movies, which usually means that the book author saw the script, hated it, and refused to be associated with the film. Worse, the trailer showed only the most mundane slapstick imaginable (ex: kid gets squirted in the face with a garden hose...and falls over). So when my little brother got it into his mind that this was the ""must see"" film of the season (of course, he thought the same thing about ""Cars"", ""Over the Hedge"", ""The Ant Bully"", ""Monster House"", etc, etc), I was admittedly less than thrilled.<br /><br />But once at the theater, the film won me over for a variety of reasons. First and foremost, the writers capture 'kid dialogue' better than just about any other children's film I've ever seen. A prime example of this comes directly after the boys' principal accidentally eats a worm stuck in an egg omelet. The boys do a lame, over-exaggerated impression of the principal lecturing them, which makes it realistic since all little kids think (mistakenly) that they do great mocking expressions of their adult tormentors. Then one of the boys asks, ""Why did he say, 'alley oop'?"" Another boy responds, ""Maybe he's crazy!"" and the entire group laughs uproariously. Not an overly witty rejoinder, but exactly the kind of thing a young kid would come up with on the spot and exactly the type of remark other kids his age would find hilarious. As if to confirm it, my kid brother laughed right on cue when they were spoken on-screen; I could practically hear his voice spouting the same exact lines if he was placed in a similar situation.<br /><br />Another reason the movie works is that the writers manage to work in issues like bullying, sibling relationships, the new kid in school, and peer pressure/conformity without making any of them seem as though they were subplots for some after school special. For example, the bully (Joe) isn't stereotypical; he's definitely bad but not pure evil, and just enough of his home-life is revealed that the audience feels sympathy for him and understands his bullying origins. There's also no ""cue the dramatic music"" moment where Billy ('Worm Boy') realizes what a complete tool he's being to his younger brother Woody, and yet, by the end of the movie, some type of minor transformation has been made. There's some realism here in the way the characters resolve situations and in the way they relate to each other, and very little of it comes across as corny.<br /><br />The only drawback to the movie comes in the form of an absolutely laughable dance scene that even the creators of the infamous McDonald's dance party in ""Mac and Me"" would scoff at. Why oh why was it put into the movie?? Did Austin Rogers (Adam) pull a Macaulay Culkin and refuse to take the role unless he was given a vehicle to showcase his oh so impressive dancing skills? The entire sequence definitely did not need to be there and had slightly less comedic value than any given show on ""The History Channel"".<br /><br />Overall, though, this movie was excellent, and the length (about an hour and twenty minutes) was just about perfect. One of the best, most realistic live action kid films you'll ever see if you're ever around children or just remember what being a kid was actually like.",1
"This is one of the best martial art(Kung-fu) movies of all time. if u love martial art movies this is a not to miss. From flying nuns to training monks this movie has top kungfu styles and a good story line. Its about a priest from the wu dang clan trying to eliminate all the shaoulin fighters to be claim the title of being the best in martial arts. after killing key members of the shaoulin temple the faith of the shoulin is remained in the hand of two boys secretly training under a shaoulin monk. The white abbot or the priest from the wu dang clan develops new techniques that turn him into iron. well this a not to miss classic. It involves Ninjas, shaoulin and nuns fighters. it a great classic",1
"The opening scene of this movie is pretty incredible. I've seen a number of sci-fi movies with great special effects but my roommate and I looked at each other after the opening sequence and he said plainly, ""sensory overload."" The plot of the movie is pretty simple but the nice thing about this sci-fi movie is that it lets the audience figure out most of the technology for themselves instead of wasting time to ""subtly"" explain it. The creatures in this movie are also very interesting. You don't get a really good look at them until about two thirds of the way through. Overall, a very entertaining movie.",1
"This has the absolute worst performance from Robert Duval who sounds just like William Buckley throughout the entire film. His hammy melodramatic acting takes away from any dramatic interest. I'm not sure if this was deliberate scene stealing or inadvertent but it's the only thing I can recall from a truly forgettable film. This picture should be shown in every amateur acting class of an example of what not to do. Thank God, Duvall went on to bigger and better things and stopped trying to effect a cultured accent. He is a good character actor but that's about it. Klaus is so much better. His performance is muted and noteworthy.",0
"No, this wasn't one of the ten worst films of the 1980's, but it certainly skirts the bottom 100 somewhere. This movie looks like it was put on the shelf for two or three years and then released in 1981. How else would you explain special effects pre-dating ""An American Werewolf in London,"" disco still being considered cool, and Ronald Reagan not being the 40th President of the United States? While we're at it, let's not overlook those 1970's hairstyles in the 1950's and '60's. I've seen more of that here than in ""Happy Days"" & ""Laverne & Shirley"" combined.<br /><br />The one woman who elevates this movie to the ""so bad, it's good"" category was the late, great Elizabeth Hartman, but just barely. Biff plays as Miss Montgomery, the mousey high school teacher who becomes a sexpot, a stereotype that's been done to death and is still being churned out by Hollywood today, but even as a ""hot chick"" she retains her mousey qualities. Her call for help is evidence of this. She also looks much better as Miss Wimp. ""Seven bucks at the beauty parlor, shot to hell."" She wasn't kidding.<br /><br />This isn't to say that there aren't any good parts elsewhere, they're just few and far between, and I'm not just saying that because I like Hartman. Incidentally, ""Teen Wolf"" was better than this. ""Teen Wolf Too"" was better than this, and that wasn't even so good.<br /><br />",0
"This might not have been as horribly bad as it was if not for the absolutely awful acting job done by Raymond Wallace! This guy is so bad it wasn't even funny! His character was needed in the film, but why they chose this guy is beyond me. <br /><br />If you're looking for some quality Chinese films.....might I suggest ""Raise the Red Lantern""....""The Story of Qui Ju""....""Red Sorghum""......<br /><br />Anything but this! I was surprised at how many people actually rated this highly! Really...the acting by this Wallace loser is so bad it overshadows the other good parts of this film. This was agreed upon by all 6 of us watching this movie last night!<br /><br />Stay Clear of this piece of garbage........",0
"A strangely enjoyable effort, combining an appropriately far-fetched plot involving Adam and Burt and flashbacks to the original TV series. Most of the flashback scenes were lifted directly from Burt Ward's book ""Boy Wonder: My Life in Tights"" and I imagine his book was the inspiration for making this movie. Like the book, it left fans of the original series hungering for more.<br /><br /> If you missed this broadcast, it is definitely worth the effort to borrow a tape from a friend who may have recorded it. I'm making a copy for my kids right now.",1
"""on our own"" is a touching story of four kids who run away from foster home after their mother dies, with only one suitcase, their dog Ralph and $9 they set off in their mums old car in search of their uncle Jack. On the way their car breaks down and they meet Peggy Williams, a schoolteacher on holidays and she offers to help them out. Together she and the children search for uncle Jack but are forced to hide from the authorities that plan to take them back into foster care as they do so. This film tells a story of love, friendship and how important it is to stick with your family as the children venture out on their amazing journey.",1
"Like some people here, I love/loved Stingers! In Norway it got aired a lot later. That also means that we are in the 176th episode. (yea, that's right) I have to say that I really love Stingers! It can make me cry, laugh, smile and so on. I think I'm going to die the day we reach episode number 192. Stingers might be the on series(except from Grey's Anatomy) that I really watch! The actors are amazing! Especially Jacinta Stapleton! Personallly I think she is one of the best access we have! I know he is not like SUPER-known, but she is really a great actress! Stingers makes me want to be a cop! I LOVE IT!<br /><br />P.S: Do you know if you can buy the episodes?",1
"I saw ""Rachel's Attic,"" thinking that I would be in for an enjoyably visceral, ride. However, it was not to be the case. Visceral, yes, but enjoyable? That would be a big, fat, no! In fact, the only reason that I gave it a ""3,"" is due to the fact that Gunnar Hansen appears (ever so briefly) as one of the film's reprehensible characters. How they ever lured Mr. Hansen into this piece of...work, I'll never know. The story idea is interesting but poorly executed. The direction is pedestrian and the acting is mediocre. The only thing that is worse than that, are the special effects. YIKES!!! I've seen better effects in a grade school play. Give it up, Mr. W, it's time for a career change...I hear they're hiring at Mel's Diner! There are very few, well made, Inde movies coming out of Michigan...and ""Rachel's Attic"" isn't one of them.",0
"Unbelievably disappointed. The pace was slow. The characters unbelievable and throughout the film as a whole just let me feel bored and unfulfilled. There was no real plot that could keep you revolving around the film and keep you interested. The heist itself never offered any excitement and didn't seem very well though through.<br /><br />There was not enough depth or background to any character and Laurance Fishbourne's character was one I eagerly awaited for, unfortunately Laurance has no idea how to play the thuggish brut and is much preferred as a likable character. Columbus short one of my favourite actors (in stomp the yard) let me down with his performance, his character was dark and you could hardly see what drove his reasoning.<br /><br />The only character I think offered anything to the film was Milo Ventimiglia (Peter Petrelli in Heroes). Though his character quite small and insignificant I think his touch added to an all around dull film.<br /><br />In Conclusion buy the DVD if you want to find a new way to waste your time.",0
"Four stories about the drug trade in Europe become intertwined over the course of this 6 part miniseries. In Germany a businessman is arrested on drug smuggling charges, and his wife attempts to save her family by continuing her husband's illegal trade. Meanwhile the British Home Secretary travels to Pakistan to negotiate an aid package that he hopes will stop the drug flow from that country. Even as he does this however his own daughter succumbs to heroin addiction, tearing their family apart. This is the miniseries on which the American film and miniseries were based. The original is far superior to its two decendants. The poverty and desperation of the third world are portrayed very well. It is stark, uncompromising and brutal.",1
"When a movie of a book seems pointless and incomprehensible, the cause can invariably be found in the book: either it was pointless to start with, or the point is one not easily conveyed to film, or the movie missed the point, which is the most frequent of these results, and the easiest to happen, especially when the point is one not easily defined. The book ""Morvern Callar"" has a point; every reader of the book must have felt this, and felt as if he had gotten it; but I suspect most of them could not state it in words. I'm not sure I can, myself, but perhaps it comes to this, or something like it: Things come, things go, such is life, but we carry on; or at any rate some of us--people like Morvern--do. No doubt a more erudite critic could construct a more adequate definition. But the important fact is that there is a point--possibly the sum of the entire story is the point--and that this would have been the main thing to keep in view, and to carry over, in adapting the story to film. The maker of this film evidently missed the point, and doesn't substitute one of her own; and so the film is about nothing.<br /><br />This is not the usual complaint of a book-lover that his favorite text has been violated. The merit of the book is something I conceded grudgingly: in reading it I found it a bloody nuisance, and an occasion for kicking the author in the pants and getting him in to finish the job properly. The narrative is supposed to be the work of the half-educated Morvern, but that illusion is constantly dispelled by a dozen different types of literary effect, as if the author were poking at her with his pen; there are inconsistencies of style and tone, as if different sections had been composed at different times; and any conclusions I could reach about Morvern had to remain tentative because it was uncertain which implications the author intended and which he did not: for instance, despite Morvern's own self-characterization as a raver, am I wrong that in the end she remains essentially a working-class Scots girl, and beneath her wrapping of music downloads not so different from those of generations past? In any case, despite my irritation at the author, I couldn't deny that his book stuck with me; and what I couldn't get out of my head was his character's attitude, her angle on the world, which was almost as vivid as a Goya portrait. Morvern is the kind of person who's always encountering situations at once rather comic and rather horrible; occasionally she invites them but more often they land on her, like flies, so that much of her life consists of a kind of gauche but graceful slogging-through, unconsciously practical and unconsciously philosophical--and that doesn't begin to describe it idiosyncratically enough. The complex of incidents and of Morvern's responses to them are the substance of the book, and its achievement, in exposing a cross-section of existence it would be difficult to illuminate otherwise; for all my dislike of the book, I can see this.<br /><br />The Morvern just described is not the Morvern of the movie; or if it is, most of her is kept offscreen. An actress who might have been a good fit for the character, had she been the right age at the right time, is Angharad Rees, from the old TV series ""Poldark"". Samantha Morton, then, would seem like good casting: she's rather the same sort of actress, and in one of her earlier movies, ""Jesus' Son"", she played a girl who with a few adjustments could have been turned into this one. Unfortunately, as the film turned out, she doesn't have the character from the book to play. For one thing, the book is one that, if it is to be dramatized, virtually cries out for monologues by the main character to the audience; without her comments, her perspective, her voice, the story loses most of its meaning. It has lost more of it in that the adaptor has expurgated it of its comic and horrible elements: the most memorable incidents from the book are curtailed before they turn grotty, and so Morvern's responses (whether of amusement or distaste, depending on her mood) are missing too, and the incidents no longer have a reason for being in the story. In short, the filmmaker chose for some reason to turn a brisk, edgy serio-comic novel into a genteel art TV film, and chose as her typical image one of Ms. Morton languishing in a artistically shaded melancholy; as if the outing Morvern signs up for were a tour of the Stations of the Cross. This isn't at all what the book, or the Morvern of the book, was about. For another thing, the Morvern of the movie isn't Scottish (the actress said in an interview she hadn't had time to study up the accent), and she ought to be: it's important that she, her family, and her mates are all from a single place. And finally the film is missing the end of the story: Morvern's spending all she has and coming home to icy darkness: it's winter, the dam has frozen, the power has gone out, and the pub is dark. Minus this, and minus all of the rest, what's left is a failed art film, a dead film, about a subject whose strength lay precisely in her refusal, or native inability, ever to give in to being dead.",0
"Spanish horror icon Paul Naschy stars in this, one of his weakest werewolf films... but bear with me for a moment. Most people will be familiar with it under its most common television title, THE FURY OF THE WOLF MAN, and there have been many home video versions of it over the years. If you want to be serious about giving it a fair shot though, the most workable edition I've seen of it goes by the title THE WOLF MAN NEVER SLEEPS, and it's an unedited and complete European version which restores a couple of disturbing scenes and contains the original nude shots which are missing from FURY's print. It is also letterboxed.<br /><br />Naschy plays Waldemar Daninsky, returning home from a trip to Tibet only to find out that he's contracted a werewolf curse and that his wife has been having an affair. He takes care of her and her lover while in animal form, but then becomes a guinea pig for a sexy woman doctor and her female assistant. Apparently, the doc attempts to ""tame"" the werewolf, and there is a very strange sado-masochistic love scene between her and the hairy and fanged Daninsky who is under her trance, at least in the original version. Ultimately we get two werewolves for the price of one as Daninsky battles a she-wolf! <br /><br />The biggest problem with the movie is that the director (according to Naschy's claims) was often drunk, and the results are indeed rather incoherent. When watching THE WOLF MAN NEVER SLEEPS copy, it's not quite as difficult to make out what's going on, though the editing remains atrocious in spots. Worst of all is occasional non-matching footage of Naschy's ravenous werewolf swiped straight from another previous film (LA MARC DEL HOMBRE LOBO, aka ""FRANKENSTEIN'S BLOODY TERROR"") and mixed into this one without any sensible reason! The wolf's clothing changes from black shirt to white and back again, as does his demeanor; one moment the wolf is walking around lethargically in a hypnotic trance from FURY, next he is growling and running around savagely from BLOODY TERROR. Really bizarre.",0
"The prior comments are way to generous. This movie is a waste of electricity and plastic. On the other hand, I have had a great deal of fun giving it to friends to watch and describing it beforehand as ""beyond belief!"" ""no words can express how I feel about this"" ""This movie will move you"" As expected, the friends took these nondescript comments as enthusiastic endorsements. They were wrong. The sadistic pleasure I had foisting this on people was well worth the $5 I paid for the movie. On the other hand, one (former) friend says I owe him 90 minutes of his life back. I particularly enjoyed the ""gun's eye view"" of parts of the movie. Truly awesome in it's absurdity.",0
"It's been a long time since I have been in the art-house theater and I went to see Douches Froides because it has gotten such great reviews in the papers.<br /><br />The thing is with this movie, is that it has no head or tail, but merely a section in time about the life of the three main characters.<br /><br />When it started I already knew that it was gonna be a long sit down, but sometimes things can get better, in this case not. There is no real character development or interconnection between the players. You start in the middle of a situation, all of the sudden there's a girlfriend and then there's a guy with whom he needs to be friends with in order to fulfill his sports ambitions, but the way they are put together is quite odd, since they are ""just put together"", so it seems.<br /><br />And all of the sudden they have sex with each other, at least one you can see of. The feeling of guilt or jealousy with the other guy is hardly noticeable and really all I could think of during the movie was ""when are they gonna have sex again?"". And when you think of it, it's quite insane really. Because it basically means there is nothing really worth looking at, but three teens going at it and that, for me at least, makes it a very crappy movie, stay clear from it and save your money (my 7,50 is wasted), there are better art-house movies than this one.<br /><br />I give three stars for the acting performance, one each.",0
"One of the movies i just DIDN'T want to see. I got it in the sneak-preview, but damn, the acting was very bad! At the end of the movie (i still am surprised i watched the whole movie..) i wondered why i watched the movie.<br /><br />Also here in the netherlands, the writer of this movie (it's filmed from a book of Giphart) thought it was very bad, and was disappointed that his movie came out like this. Next time he wants a role in choosing people for the cast.",0
"I was shocked at how good this German version of films such as Scream was. Surpassing all the modern American efforts at slasher films.<br /><br />It as what all those films don't. Likable characters, genuine mystery, suspense, graphic murders and a brilliant soundtrack.<br /><br />This stylish horror film is one of the best of its kind to come out in years. German cinema is going from strength to strength just lately. Its a shame more people wont go to see such films because they are missing out. It is easily available on DVD so even if you hate subtitles I think you should see it. It will be one of the best horror films you will see all year.",1
"OK, imagine that every state in the US, nay, every country has exactly the same trees growing and ground foliage. Imagine, also, that a monkey-trapper's camp so far off the beaten track you had to do the first half of the approach by river has a beautifully tarmac'd, perfectly straight road leading up to it. Imagine a world where you have to wear a full biohazard suit to collect a floppy disk, then you just drop it in a ziploc bag and transfer it to your pocket with no precautions as soon as you get back to the office. A world where two nine-year old girls are happy to give lots of blood without complaining. This is the world this movie is set in.<br /><br />On top of that, it's one of the most cliché-ridden pieces of excrement it's been my misfortune to witness in many a year.<br /><br />I liked it. :)",0
"The film-school intellects can drool all they want about the important (imagined) meaning of this film, but it's just that: intellectual drool. This film is creatively bankrupt, and some mistake it's endless self-indulgent wanking as substance. Yeah. <br /><br />Obviously Godard wasn't a Stones fan. Too bad, because this could have been great. He's capturing the birth of this timeless song and he chooses instead to cover the music with some guy reading out of a True Detective mag or some such crap. <br /><br />Then there's the endless shots of what looks like 60's librarians spray-painting words on people's cars. And then there's the seemingly neverending ""interview"" where the actress was brilliantly instructed to answer only yes or no to all the really deep and intellectual questions. There's some dude in a purple suit is reading more crap from a book, which goes on for, oh, only about 20 minutes. And black panthers or something in a junkyard.<br /><br />It almost sounds intriguing? Well, it's not.<br /><br />But for unwashed film-school hipsters who don't care squat about the lost opportunities of having full access to the Stones bringing Sympathy for the Devil into the world and would rather hear some English guy reading instead whilst gazing at the covers of nudie mag's, this film's a real winner!<br /><br />More accurately...maybe Godard just blows.",0
"""Zu:The warriors from magic mountain"" was and is an impressive classic! You never would have guessed it was made in 1983. Tsui Hark's use of special effects was very creative and inventive. (He continued doing this in the Chinese Ghost Story trilogy and later productions.) Even now it can measure up to other movies in this genre. ""Legend of Zu"" is connected to ""Zu""warriors from magic mountain""! It is not necessary to have seen this movie to understand the plot of this one. The plot is a bit hard to follow. But to be honest it doesn't matter. It is all about the action and adventure! I always was wondering what Tsui Hark would do if he got his hands on CGI. Now we know,he made this movie. Maybe it sometimes is too much but the overall result is so beautiful that I am not going to be critical about that. There is so much happening on the screen,you simply won't believe! I think it is a big shame that this movie wasn't shown in theaters here in Holland. Because this movie is screaming for screen time in cinemas! This movie easily can beat big budget Hollywood productions like ""Superman Returns"" or Xmen 3. The only thing I do have to mention is the lack of humor! In most of Tsui Harks's movies he combines drama,fantasy,martial arts and humor. Somehow it is missing in this movie. Again I am not going to be picky about these small matters. ""Legend of Zu"" delivers on the action front with the most beautiful special effects you will see. A true classic!",1
"I cannot stand this show! Has there ever been even one redeeming quality, one funny punchline, or one plot line that ""didn't"" make the average viewer want to drown himself in a bowl of soggy cornflakes? <br /><br />The voices. Oh, those horrible, wretched voices. Akin to repeatedly dragging a set of fine cutlery across a dusty blackboard, each character is uniquely annoying in his or her aptitude for shrill, nasal vocals. Cosmo sounds like a whining mongrel, Vicky sounds like a stereotypical shrew, and Timmy's dad makes every line sound like a bad impersonation of a game show host (Guy Smiley from ""Sesame Street"" comes to mind).<br /><br />The animation is awful; even the producers of ""Yu-Gi-Oh!"" laugh at the overwhelmingly bad artwork on this show. Every character has buck teeth, or a square head, or a head three sizes too big for his or her body. And what's with having the characters speak every single line wide-eyed and grinning, as though posing for a photo op with the president? Then, there is the fact that every character on the show is completely moronic. Not since the subtle grace of Amelia Bedelia, Homer Simpson, and Buddy Lembeck of ""Charles in Charge"" fame have characters been portrayed as so unrealistically dumb. Usually ""unrealistic"" is synonymous with ""unfunny"", and that is most definitely the case here. There hasn't been this much slapstick based on cluelessness since ""The Naked Gun 33 1/3""...and at least Leslie Nielson was good at it.<br /><br />Finally, the premise of the show (and it's the same every single episode, so big time spoiler alert here): Timmy wishes for something with his two ""Fairly Oddparents"", something goes wrong, there's always some contrived reason why he can't immediately reverse course and wish away the damage, and then everything turns out just fine in the end. Oh, and on a side note, Timmy's parents never believe him when he complains about Vicky, and they continue to employ her at every opportunity. Maybe it's just me, but it seems that a kids' show containing the subtle message that it pretty much does no good whatsoever to tell on an abusive babysitter probably isn't a great idea. <br /><br />If you're writing a paper and want to cite an example of just how far the quality of cartoons has fallen, ""The Fairly Odd Parents"" has to be a great place to start. A prime example of television producers throwing together a worthless product aimed at kids with little or no effort simply because they know that someone somewhere will watch it.",0
"Like almost everyone else, I became aware of this turkey on Mystery Science Theater 3000. It easily ranks as one of my favorite MST3K episodes of all time. I really couldn't imagine attempting to watch this film on it's own though.........it's really, really, really, really, really, really, really, really, really, really bad.<br /><br />Miles O'Keeffe stars as Ator, a muscle-bound Fabio wannabe who lives during the time of cave men. We the viewer are asked to suspend our disbelief in that he knows alchemy and chemistry and can manage to build a complete hang-glider in about 5 minutes. Yeah, right! There's also a fairly attractive actress (can't remember her name) who wears a hub-cap as a chest shield. Oh, and I can't forget that wacky Asian side-kick Thong. He had the easiest role in the movie since he doesn't utter one word of dialogue throughout the entire movie. He had to figure out how to make his character interesting without talking.....and he failed miserably.<br /><br />The film isn't watchable in any way and should be only viewed in it's proper MST3K format. If you watch that version, you'll laugh yourself silly!<br /><br />""I'm HUGE!!!!""<br /><br />Rating:1",0
"A lot of people unfairly sh!t on this series but several of the Guinea Pig videos are fairly entertaining. Devil's Experiment in particular has some really fantastic effects work--not just the infamous eyeball scene but also a very realistic skin slice on the foot and a hand breaking with a sledgehammer are very realistic--especially for the video's vintage and low-budget.<br /><br />Let me start at the beginning now for those who don't know: This film is an ""extreme"" torture/fake snuff film that surfaced in Japan in the mid-80s. It's plot as it stands is simple: A young girl is held by a few men and forced to undergo a series of brutal tortures to see where her breaking point is. This entails brutal violence--all effectively realistic effects including the ones mentioned in the last paragraph as well as a painful looking application of hot oil to the captive girl's arm and placing of maggots in the subsequent flaky wound.<br /><br />The least effective sequences are at the very beginning of the video and consist of an unconvincing slap session where three men take turns slapping the hell out of the girl as her head falls about and a second sequence where the three men take turns kicking the girl and pushing her to the ground. These two scenes are obviously staged and detract from the realism of the rest of the proceedings.<br /><br />The actress who plays the victim of the ""experiment"" is pretty convincing at being in pain and takes a good amount of abuse and rough stuff on camera. Her reactions as she has headphones strapped to her head and loud noises are played for hours on end are chilling. Some of the other abuse she takes is being strung up in a net from a tree during the only times she is given a rest. Also there is a disturbing scene where the giggling captors through guts at her and one other disgustingly sleazy scene where she is spun in an office chair and forced to drink a bottle of Jack Daniels till she pukes.<br /><br />If you haven't seen this series I hope I have helped you decide whether or not you want to give this episode a shot. 8.5/10 for Devil's Experiment.",1
"I'm a big fan of Naruto, even though I haven't watched every episode or read every manga.<br /><br />I really liked the first Naruto movie, and to tell you the truth I was a little nervous that this one wouldn't be as good (or action packed) as the first (mainly because this one in Australia only had a PG instead of an M, which is a PG-13 US or 12 UK). But I was wrong (thankfully)! The animation was more improved (although some drawings of the characters at points looked rushed) and was very good especially in the fight scenes.<br /><br />Speaking of that, let's talk about the fight scenes! The animation and action in the fight scenes was spectacular and very entertaining! I especially enjoyed the genjutsu battle with kankuro and the fight with Gaara fighting the shape shifting female warriors! All the characters you want are here! Naruto, Sakura, Gaara, Kankuro and Shikamaru! If only Temari was in the movie, Shikamaru could save her from the female warriors in dramatic fashion! And maybe they could have a PASSIONATE KISS! In my summary at the top I say that this qualify's more as a piece of Cinema than just an extended episode. And it does! The action is very cinematic and the animation quality looks very fancy especially during the fighting! Overall, this is a excellent anime Film that is a must-see for any Naruto fan! 5/5! 10/10! 50/50! 100/100! Alright I'll stop!",1
"Well it was a nice surprise after all. its trailer did not predict a good film at all, it was even a bit misleading. Especially the part of Jeff Bridges was a positive surprise, well written, sardonic and funny. Less real though, I do not think a guy who got where he got would show signs of such irreverence towards everything that his current company stands for. One does not become a top suit just to doubt it all suddenly again. The ending of the film, during the showing of Dolce Vita, was too corny, cliché and quite disappointing. And of course a guy like Pegg's character would not last past his first week in a blitz New York magazine like this. I hope one day I will see a decent role written for Megan Fox, here she looked a poor actress playing a bimbo. And by the way, I do not see why she is the ""sex symbol"" of the year, I see hotter girls on nearly every cover of every magazine.",1
"I was rather appalled to see the low rating this movie received here, personally considering it fun family fare. It revolves around a young teenager, Sandy Ricks, who is sent by his mom to Coral Key to spend the summer with his Uncle Porter. While there he befriends a dolphin named Flipper. Lots of adventures ensue amid the predictable nephew / uncle bonding as well as a little romance for Sandy with a local girl.<br /><br />I'm a great Crocodile Dundee fan myself so absolutely loved Paul Hogan in his role as crusty and comical Uncle Porter. For starters, he keeps an endless stock of Spaghetti-O's in his house to serve as his usual meal, heated with a blowtorch! Elija Wood, Frodo from The Lord of the Rings, appeared quite competent playing the young Sandy, a boy at first none too fond of his forced summer vacation locale.<br /><br />Of course the dolphin is magnificent and there are some wonderful underwater scenes. Set in the Florida Keys, it was apparently filmed in the Bahamas. This adaptation of Flipper makes great family entertainment, a sweet, sentimental, and fun movie that is infinitely superior to many of the cinematic offerings for youngsters nowadays.",1
"Okay, let me start off by saying that nothing in this will come as a surprise to anyone who's read the other comments. That being said, MY G-D, THIS MOVIE REEKED! I mean, WOW, I didn't know it was possible to throw as much money as they obviously did at something and still come out worse than ANY Roger Corman movie! Corman was probably pitched this movie at some point but declined due to the poor quality of the script! The only reason this movie got made in the first place is that someone said, 'Hey, Zombies are popular. Video games are popular. What game can we get a hold of that has zombies in it? Resident Evil? No, someone else got there first. Silent Hill? No, too silent. People will never sit in a dark room just to be scared silly. Hey, didn't Sega have a game where people ran around shooting zombies? They're out of the platform biz, we could get that for pennies!'<br /><br />Basically they tried their best to make a movie that felt like the video game, even down to shooting the combat as if the characters were actually playing the game.<br /><br />The first and major problem is that the original game was horrid. I mean,<br /><br />bad-movie-merchandising-made-into-a-worse-game-in-two-weeks-and-then-shippe d-out-and-bought-by-morons-and-their-parents-for-christmas horrid. The graphics were boring. The monsters were boring. The levels were boring. The interface was boring. The CASE was boring. In other words, this was a boring game. And that was the ARCADE version. The home version was even worse! With the home version, you didn't even get the shotgun to hold in your hand while you were being bored silly by this pointless game! But I digress.<br /><br />The second problem is that they went so far as to actually intercut scenes from actual gameplay during the fight scenes. HUH??? Didn't the editor have enough confidence in the effects to indicate that there was an actual fight going on? Not to mention that EVERY fight was shot from the perspective of a video game, which may explain the tedious use of Matrix-style effects. The problem with this is that the game was a first-person shooter (the player proceeds from the POV of the character). Maybe that's why they put in the game graphics, to let you know that they were alluding to the game... Right, whatever...<br /><br />Anyway, the only thing that made this ENTIRE experience remotely enjoyable was the fact that everyone in the theatre was making fun of the movie out loud, so my sudden fits of hysterical laughter and general incredulity were taken as commonplace and didn't get me kicked out.<br /><br />To sum up, DON'T GO SEE THIS MOVIE! Don't even deign to rent it when it comes out on video in a couple of week. Run. Just run.",0
"Milo is a complete rip off of the 1992 slasher flick Mikey, if you actually check it up both films have the same tagline!But if you want to watch an incredibly funny film with absolutely no plot whatsoever......well then this is the film for you.The acting is terrible and the flashback scenes are overwhelmingly confusing. The story behind this atrocity is simple Milo Jeeder is a kid with serious family problems,his father is an abortion doctor who keeps unborn feoutus's in a jar (NICE!) and was desperate for a child of his own, he figured out a way to bring one of these aborted children to life and he named him............. MILO!!!!!<br /><br />Aside from all the Bad Acting,Terrible directing,annoying sound of Milo's voice and the ear piercing sound of the bell on his bike ,if you take away all that badness its still a bad but funny attempt at a film.<br /><br />I'll give it a bank busting 1 out of 10",0
"Not knowing a great deal about the Truth and Reconciliation commission, I can only look at this as a piece of entertainment. I started watching it too late in the evening (recorded from BBC2 earlier this year) but once I'd started I had to watch to the end.<br /><br />The down-side is that it's effectively a courtroom drama - never my favourite genre - but it's stunningly photographed (largely in super-saturated ochres) and well acted. Like a good novel, I couldn't put it down. All the way through, I wished I was watching it in a cinema to do the music and photography justice. What happened to its release in theatres? I'm an admirer of Chiwetel Ejiofor since I saw him in Dirty Pretty Things, and Hilary Swank looks terrific in this - very female and sexy for a change (possibly out of place, but she adds to the visual attractiveness of the film).<br /><br />This picture deserves a wider audience than it seems to be getting.",1
"movie I have ever seen. Actually I find it one of the more entertaining episodes of MST 3000 I have seen. Not that it was good, but for anyone who has seen Manos: the Hands of Fate knows this one wasn't two bad. The monster in the movie looked terrible, everyone wore upsetting swim suits, and the plot was laughable. I still don't have a clue as to why they made the monster, they never really gave a good reason. The lead female had to be the scrawniest gal I have ever seen. They would have done better if they cast the gal that was killed at the beginning as the lead. On the plus side the dolphins acting was great!!!",0
"Some may think Imaginary Heroes is a movie exactly like ""Igby Goes Down"" but it isn't. In Imaginary Heroes, the director lets us feel for the Travis family and the people around them.<br /><br />The movie itself is great, and the acting is extremely well done. Weaver's and Hirsch's acting is believable and helps make the movie what it is. The actors, director/writer, Dan Harris, has made a movie that many people should see. Don't think this is just another teen movie, it is a movie about a family and their problems.<br /><br />I gave this movie a 10/10 because I believe it isn't the best film, which no film can be, but its the closest it can get to perfect.",1
"There is great detail in A Bug's Life. Everything is covered. The film looks great and the animation is sometimes jaw-dropping. The film isn't too terribly orignal, it's basically a modern take on Kurosawa's Seven Samurai, only with bugs. I enjoyed the character interaction however and the bad guys in this film actually seemed bad. It seems that Disney usually makes their bad guys carbon copy cut-outs. The grasshoppers are menacing and Hopper, the lead bad guy, was a brillant creation. Check this one out.",1
